route,route_type,route_id,dir_label,n_stops,frequency,is_loop,first,last,role,direction_group,base_route_id,confidence,source,verified,verifier_agree,added_or_removed,evidence
943,General,BR_TAGO_USB195109435,대안입구 방면,35,2,False,메가마트,대안입구,detour,A:대안입구 방면,BR_TAGO_USB195109431,high,agent,True,True,adds 스포츠과학중고교 dog-leg: 산하사거리·스포츠과학중고교·스포츠과학중고교 inserted between 산음 and 푸르지오2차 (vs 931 which goes 산음→푸르지오2차 directly),"f2, 35 stops, same termini 메가마트→대안입구. Pair 431-435 relationship a_subset_detour_of_b (431 subset of 435), jaccard 0.941, seam false (not reverse). Reverse-direction twin is 936."
943,General,BR_TAGO_USB195109433,대안입구 방면,36,1,False,메가마트,대안입구,detour,A:대안입구 방면,BR_TAGO_USB195109431,high,agent,True,True,adds 달곡/주렴마을 village loop: 달곡마을회관·달곡당수나무·달곡마을회관·주렴마을 inserted between 달곡마을 and 주렴 (vs 931 which goes 달곡마을→주렴 directly),"f1, 36 stops (longest in route but a detour, not main), same termini. Pair 431-433 relationship a_subset_detour_of_b (431 subset of 433), jaccard 0.914. Reverse-direction twin is 934."
943,General,BR_TAGO_USB195109437,대안입구 방면,35,1,False,메가마트,대안입구,detour,A:대안입구 방면,BR_TAGO_USB195109431,high,agent,True,True,adds 무룡고개 ridge detour: 옥천암입구·무룡고개·물먹는골 inserted between 상연암 and 신현동 (vs 931 which goes 상연암→신현동 directly),"f1, 35 stops, same termini. Pair 431-437 relationship a_subset_detour_of_b (431 subset of 437), jaccard 0.914. Reverse-direction twin is 938."
943,General,BR_TAGO_USB195109432,메가마트 방면,31,11,False,대안입구,메가마트,main,B:메가마트 방면,,high,agent,True,True,"본선 backbone, 31 stops 대안입구→메가마트 (reverse of 931; includes 산하사거리 on the B-direction path)","Second-highest frequency (f11) and the reverse main of 931 (pair 431-432: reverse_pair true, both seams true, jaccard 0.909). Subset-base of all B-variants (relationship a_subset_detour_of_b vs 434/436/438). First=대안입구, last=메가마트."
943,General,BR_TAGO_USB195109434,메가마트 방면,35,2,False,대안입구,메가마트,detour,B:메가마트 방면,BR_TAGO_USB195109432,high,agent,True,True,adds 달곡/주렴마을 village loop: 주렴마을·달곡마을회관·달곡당수나무·달곡마을회관 inserted between 주렴 and 달곡마을 (vs 932 which goes 주렴→달곡마을 directly),"f2, 35 stops, same termini 대안입구→메가마트. Pair 432-434 relationship a_subset_detour_of_b (432 subset of 434), jaccard 0.912. Reverse-direction twin is 933."
943,General,BR_TAGO_USB195109436,메가마트 방면,34,2,False,대안입구,메가마트,detour,B:메가마트 방면,BR_TAGO_USB195109432,high,agent,True,True,adds 스포츠과학중고교 dog-leg: 스포츠과학중고교·스포츠과학중고교 inserted at 산하사거리 (between 산하사거리 and 산음); 932 goes 산하사거리→산음 directly,"f2, 34 stops, same termini. Pair 432-436 relationship a_subset_detour_of_b (432 subset of 436), jaccard 0.969 (highest of all pairs). Reverse-direction twin is 935."
943,General,BR_TAGO_USB195109438,메가마트 방면,34,1,False,대안입구,메가마트,detour,B:메가마트 방면,BR_TAGO_USB195109432,high,agent,True,True,adds 무룡고개 ridge detour: 물먹는골·무룡고개·옥천암입구 inserted between 신현동 and 상연암 (vs 932 which goes 신현동→상연암 directly),"f1, 34 stops, same termini. Pair 432-438 relationship a_subset_detour_of_b (432 subset of 438), jaccard 0.912. Reverse-direction twin is 937."
944,General,BR_TAGO_USB195109443,농소공영차고지 방면,39,12,True,농소공영차고지,농소공영차고지,circular,농소공영차고지 방면,BR_TAGO_USB195109443,high,auto,False,,,"single variant; freq=12, 39 stops; loop (first==last)"
945,General,BR_TAGO_USB195109453,평창리비에르3차 순환,24,39,True,평창리비에르3차,평창리비에르3차,circular,평창리비에르3차 순환,BR_TAGO_USB195109453,high,auto,False,,,"single variant; freq=39, 24 stops; loop (first==last)"
946,General,BR_TAGO_USB195109463,농소 순환,41,10,True,농소공영차고지,농소공영차고지,circular,농소 순환,,high,agent,True,True,,"Workhorse loop: frequency 10 (vs 2 for 464), the operationally dominant pattern. 41-stop circular pattern from/to 농소공영차고지 traversing 농소~달천~그린카운티~상안 corridor. Name-subset of 464 (jaccard 0.923; relationship a_subset_detour_of_b, 463 ⊂ 464). Palindromic out-and-back loop geometry."
946,General,BR_TAGO_USB195109464,농소 순환,46,2,True,농소공영차고지,농소공영차고지,detour,농소 순환,BR_TAGO_USB195109463,high,agent,True,True,adds out-and-back spur to 샛터 and 동산: inserts segment 상안마을→샛터→동산→동산→샛터→상안마을 on the far side of the loop between 상안마을 and 양지마을; otherwise identical to the 463 loop,"46 stops vs 463's 41; sole difference is the inserted 샛터/동산 out-and-back spur. Low frequency (2 trips). Seam matches both ways, reverse_pair=true (loop palindrome artifact), jaccard 0.923, relationship a_subset_detour_of_b (463 is the subset, 464 the detour superset)."
947,General,BR_TAGO_USB195109473,평창리비에르 순환,52,38,True,농소공영차고지,농소공영차고지,circular,A:평창리비에르 순환,,high,agent,True,True,"full one-way loop from/to 농소공영차고지; outbound via 반도유보라·지웰푸르지오·화봉휴먼시아2단지·송정초등학교·우정교회 to apex 평창리비에르3차, return via 차량등록사업소입구·농수산물종합유통센터후문·화봉쌍용예가·화봉고등학교·울산북부경찰서·고헌초등학교·제일풍경채정문·금강펜테리움2차·유아교육진흥원","is_loop=true, first=last=농소공영(차고지); operationally dominant f38 (vs 5/4). 52-stop sequence = 474's stops 1-24 (outbound arc) followed by 475's 28 stops (return arc) concatenated exactly. Pairs: 473-474 jaccard0.727 seam_a_to_b (b_short_turn_of_a); 473-475 jaccard0.848 seam_b_to_a (b_subset_of_a). This is the canonical 본선 of the route, realized as a full circular."
947,General,BR_TAGO_USB195109474,평창리비에르 방면,24,5,False,농소공영차고지,평창리비에르3차,short_turn,B:평창리비에르 방면,BR_TAGO_USB195109473,high,agent,True,True,"operates only the OUTBOUND half of the loop (농소공영차고지→평창리비에르3차); drops the entire return arc incl. 차량등록사업소입구, 농수산물종합유통센터후문, 화봉쌍용예가, 화봉고등학교, 울산북부경찰서, 고헌초등학교, 제일풍경채정문, 금강펜테리움2차, 유아교육진흥원","24 stops == 473 stops 1-24 verbatim; not a loop, terminates at apex 평창리비에르3차 instead of completing the circle. seam_a_to_b=true (473.last 농소공영 == 474.first 농소공영), relationship b_short_turn_of_a, jaccard 0.727. Low freq f5 vs 473 f38 — a partial half-loop trip (likely first/last garage run)."
947,General,BR_TAGO_USB195109475,제일풍경채 방면,28,4,False,평창리비에르3차,농소공영차고지,short_turn,C:제일풍경채 방면,BR_TAGO_USB195109473,high,agent,True,True,"operates only the INBOUND/return half of the loop (평창리비에르3차→농소공영차고지 via 제일풍경채); drops the outbound arc incl. 반도유보라, 지웰푸르지오, 화봉휴먼시아2단지, 송정초등학교, 우정교회","28 stops == 473 stops 25-52 verbatim (starts at apex 평창리비에르3차, covers 차량등록사업소입구·화봉쌍용예가·화봉고등학교·제일풍경채정문·금강펜테리움2차, ends 농소공영). seam_b_to_a=true, relationship b_subset_detour_of_a, jaccard 0.848. With 474 it is reverse_pair=true (both seams) — the two complementary arcs of the loop. Low freq f4 — partial half-loop trip."
948,General,BR_TAGO_USB195109483,농소 순환,51,28,True,북울산역(기점),북울산역(종점),circular,A:농소 순환 (북울산역 one-way loop via 오토밸리줌파크),,high,agent,True,True,none — canonical full 51-stop loop 북울산역→농소→apex 오토밸리줌파크/중산중앙로교차로→북울산역,"f28, overwhelmingly dominant (every other variant f1-2). is_loop=true, complete 51-stop loop. Every other variant is a strict subset: 483-485 jaccard .897 (485 subset of 483), 483-487 jaccard .897 (487 short_turn of 483), 483-484 jaccard .906 (483 subset_detour of 484), 483-486 jaccard .276 (486 short_turn of 483). This is the 본선 (circular main)."
948,General,BR_TAGO_USB195109484,농소차고지 순환,57,2,True,북울산역(기점),북울산역(종점),detour,A:농소 순환 (북울산역 one-way loop via 오토밸리줌파크),BR_TAGO_USB195109483,high,agent,True,True,"adds 대원정밀·탐스코리아·진보테크 industrial spur on BOTH legs (광장교회→대원정밀→탐스코리아→진보테크→신기회관 outbound, and 현대파크맨션→대원정밀→탐스코리아→진보테크→신기회관 return); 57 vs 51 stops (+6 stop-visits)","jaccard 0.906 vs 483, seam both ways, reverse_pair=true, relationship a_subset_detour_of_b (483 is the subset, 484 the superset). Same loop circulation as 483, is_loop=true. f2 — a low-frequency circular detour variant of the 본선."
948,General,BR_TAGO_USB195109487,오토벨리줌파크 방면,26,1,False,북울산역(기점),오토밸리줌파크,short_turn,"B:오토밸리줌파크 방면 (outbound leg, 북울산역→apex)",BR_TAGO_USB195109483,high,agent,True,True,outbound half-loop ONLY: 북울산역→…→약수윗마을→오토밸리줌파크 (26 stops); drops the entire return leg (중산중앙로교차로→…→북울산역),"jaccard 0.897 vs 483, seam_a_to_b=true, relationship b_short_turn_of_a. is_loop=false, terminates at apex 오토밸리줌파크. f1. Reverse-pairs with 485 (jaccard .793, reverse_pair=true, seam both ways) — the two halves of the loop."
948,General,BR_TAGO_USB195109486,농소차고지 방면,8,1,False,북울산역(기점),농소공영차고지,short_turn,"B:오토밸리줌파크 방면 (outbound leg, 북울산역→apex)",BR_TAGO_USB195109483,high,agent,True,True,truncated to first 8 stops 북울산역→북부소방서→곡리마을→호반베르디움→지당마을→유아교육진흥원→원지마을입구→농소공영차고지; drops everything beyond 농소공영차고지 (depot pull-out/in run),"jaccard 0.276 vs 483 (only the shared outbound prefix), seam_a_to_b=true, relationship b_short_turn_of_a. Also b_short_turn_of_a vs 487 (same outbound direction). Ends at 농소공영차고지 (depot). f1 — a depot pull-out short-turn within the outbound direction."
948,General,BR_TAGO_USB195109485,북울산역 방면,27,2,False,오토밸리줌파크,북울산역(종점),short_turn,"C:북울산역 방면 (return leg, apex→북울산역)",BR_TAGO_USB195109483,high,agent,True,True,return half-loop ONLY: 오토밸리줌파크→중산중앙로교차로→…→북울산역 (27 stops); drops the outbound leg (북울산역→…→약수윗마을→오토밸리줌파크),"jaccard 0.897 vs 483, seam_b_to_a=true (485's last 북울산역 == 483's first), relationship b_subset_unordered_of_a. Starts at apex 오토밸리줌파크, ends 북울산역. f2. Reverse-pairs with 487 (reverse_pair=true, seam both ways) — the complementary loop half."
949,General,BR_TAGO_USB195109493,농소 방면,26,13,True,농소공영차고지,농소공영차고지,main,A:농소 방면(순환),,high,agent,True,True,,"f13 — operationally dominant (13 of the route's 17 trips). 26-stop circular out-and-back from 농소공영차고지 with turnaround at 천곡 (…천곡마을입구→천곡회관앞→천곡→천곡회관앞→천곡마을입구… back to 농소공영). Strict subset core of 494 (name_jaccard 0.875, exact seam both ways; pair relationship a_subset_detour_of_b with 493=a). 494 is just this loop plus a further spur, so 493 is the canonical base line in both frequency and as the segment others derive from."
